feature 1	feature 2	label
-10.699165920065157	-4.351028245381056	1.0
-9.290886665401048	-4.785894619467987	1.0
-2.461120707005713	-4.602969553586384	3.0
-7.667104291382097	-3.5733697246085767	4.0
8.66457802746486	-6.381301526524397	0.0
6.734395508460457	-4.148093857172292	0.0
-3.673044553808924	-4.321576969015906	3.0
-7.970444297158598	-4.721037741205398	4.0
-9.777962525120552	-1.4193156446695256	1.0
-4.291519327097681	2.2748232016935024	2.0
-4.788851932555776	-5.890374894019947	3.0
-3.9848942085861707	-3.0349343036614234	3.0
-3.6963962197353584	-3.5382545588790975	3.0
-5.941740943798461	1.05522399530401	2.0
-4.928760631996144	1.2176564542489272	2.0
-8.864644609414214	-3.3550757590618483	4.0
-9.251728186185973	-2.2008561386789607	1.0
-7.040738708381375	-1.8402309298947723	1.0
-7.824382314662105	-4.1712394147070615	4.0
-4.39051776576585	0.7217558197754451	2.0
-8.683444291929025	-4.559891453711911	4.0
6.726736527217778	-6.5991752582151415	0.0
7.703742592195098	-6.560567417908446	0.0
-7.611179866986854	-4.497472844328109	4.0
-3.4963354009921193	-4.276871178634704	3.0
-4.482965786943758	1.2016504989593608	2.0
-3.0624890889817555	0.3281127694149662	2.0
-8.817028638314296	-2.3108354065007752	1.0
-3.5939337520382324	-2.6388490077801534	3.0
-6.578569135159434	-4.852503440382993	4.0
-4.337121186794541	2.5131553994778733	2.0
-7.389066588692346	-3.2562829446231474	1.0
5.803510248930974	-6.4744020828630084	0.0
-5.41743601277118	-4.673829970876337	4.0
-4.15314979233066	-6.008192378226009	3.0
-6.161789923696917	-4.848528700372711	4.0
7.478802062074338	-6.850145588839026	0.0
-4.046051042257279	0.5162788095892679	2.0
-4.797198565444542	-4.588595441076674	3.0
6.280805969504975	-7.727493668182497	0.0
-8.72024783505533	-5.648039097075606	4.0
-4.229241232882502	-4.602093524290618	3.0
-9.813871056756005	-1.2750851817135946	1.0
5.580082693977161	-6.952495583394944	0.0
6.910346067765928	-7.2493109219541	0.0
7.046780379633671	-8.187058477028557	0.0
-1.222682655505543	-5.31758742774519	3.0
-4.958043058603959	-4.955072525985688	3.0
7.857285536359789	-6.663508098696277	0.0
-6.269258114761744	-2.673288600322995	3.0
7.582346067725311	-6.253144286582659	0.0
-4.451361256357074	-3.8970508206924457	3.0
-4.063674951437346	0.17148113836010465	2.0
-4.298468061870819	-4.020106974410524	3.0
-4.483216544533164	-3.6561468442576963	3.0
-8.053959454039516	-1.1648400444214861	1.0
-10.076036683045878	-4.712073420440788	4.0
-8.933346451862008	-3.0669739368936813	1.0
-6.430148702209636	-5.746134907232869	4.0
5.937462694084522	-6.136843417456577	0.0
-4.955833772235182	-0.36175412674061314	2.0
-5.583647759412152	-2.940754697463025	3.0
7.894012378579347	-7.2005051034857965	0.0
-9.427618610584094	-2.8658298779053566	1.0
-2.1565761437398536	-4.758483113214103	3.0
-4.190652390017135	-1.349374218285647	2.0
7.0619462507872095	-5.616660982242997	0.0
-5.3782561297639075	-4.192367094135211	4.0
-10.157903408336693	-3.706602111247907	1.0
-3.8840598261409207	0.052531086487276224	2.0
6.798316759761201	-6.80826463585555	0.0
-9.358744841274735	-5.223938364572204	4.0
-3.992739912574762	-3.0634732504907563	3.0
-3.4812191980925076	-3.9347209436792916	3.0
-3.9066415798681495	-4.968396748491407	3.0
7.715581251608558	-5.623812179470222	0.0
-8.48076903679537	-4.174047066557575	4.0
-8.09097116019203	-3.615304872262774	1.0
-3.04004545812934	-3.003888738218904	3.0
-7.841354616162992	-7.0951508949040765	4.0
7.31220745896783	-7.5349419931341135	0.0
-5.203168240461818	1.3974486211702295	2.0
-4.152161633172109	-6.235573110593035	3.0
-8.090911285088934	-3.2179067704299666	1.0
-4.342356606142241	1.0122144724304216	2.0
-4.773054943761836	-2.9608165883229134	3.0
-7.053854482762691	-3.4691025627578647	4.0
-8.808129035747596	-4.289158378789927	4.0
-5.857912577145934	-0.1626456059815904	2.0
-4.016039773601251	-3.422936201591967	3.0
-3.346576192613345	-4.966704035223168	3.0
-9.194840981126855	-1.2766736443597286	1.0
-7.040049312083356	-1.268604684919701	1.0
8.05408284182714	-7.019263579832804	0.0
-3.9564253792225292	-3.0276139013863013	3.0
-4.548073089463697	-3.6806197004082346	3.0
-6.887121784930118	-4.512749880867314	4.0
7.455262719701938	-6.326396716304546	0.0
-4.203139694062299	-0.5667876613407838	2.0
-3.761386153137331	-4.150726602759128	3.0
-4.388043408742891	1.1110796661715345	2.0
-3.613045566990213	-3.484964704429205	3.0
-4.724667497954772	-0.81982629283746	2.0
-4.105589514277839	-4.255769959662168	3.0
5.890752655615602	-4.992139126000369	0.0
-8.233928346373537	-5.957478823941576	4.0
-4.124487956973514	1.0347318600311837	2.0
-7.804987764193199	-4.418582191756935	4.0
5.63341698486029	-7.560883405382558	0.0
-3.954376467722468	1.7984388584656854	2.0
7.41855249019401	-5.841614214650671	0.0
-8.08570918157498	-5.272513922609257	4.0
-5.088697903658362	1.7148456513183967	2.0
6.9758254388578775	-6.912334118428979	0.0
-4.641146999026795	-4.581341493082219	3.0
-8.92204168004972	-1.1341942982499849	1.0
-4.46284325384551	1.067796030090705	2.0
5.854058046994082	-5.627620555977929	0.0
-4.3734554816396285	0.2123093663204938	2.0
-3.185170370692178	0.1653071835312871	2.0
5.320797419596051	-6.173342989308724	0.0
-7.086906158512011	-5.8498978742332834	4.0
-7.447417193440249	-4.249517431506751	4.0
-4.650380182204038	1.6218670364315688	2.0
-4.947966072030637	-5.996177583186427	3.0
-4.797006760956938	0.445124512135746	2.0
-4.013835833546477	2.0414837878827914	2.0
-5.05593793012856	-5.288816017391727	3.0
-6.202351291165357	-4.178408414754094	4.0
-10.292367396184025	-2.4869195879365256	1.0
-3.709654404497254	2.408893290318658	2.0
-2.4533593516536207	-3.27072151787984	3.0
-9.590991365904975	-2.510635236663302	1.0
-6.947959147166551	-0.2753116211218738	2.0
-8.53884276220862	-4.504962336149234	4.0
-9.799393126788871	-1.5434565454496507	1.0
6.272051140119491	-5.904904004338545	0.0
7.18865519293364	-6.981785669769808	0.0
-8.455801717812886	-2.4927354033585107	1.0
-7.577411247787207	-3.065618269945868	4.0
-5.099005440560897	-2.926692427450054	3.0
8.04222945407733	-6.476127556815579	0.0
8.099256741756077	-7.189498684486384	0.0
-3.714610330689702	-6.354193042703175	3.0
-2.87099617105071	-5.141045812081979	3.0
-5.127531747690784	0.5405924812288586	2.0
-4.503330516533006	-2.259332307041584	3.0
-5.52299053910485	-3.3177317146186884	3.0
6.422329098810379	-7.993696937208492	0.0
-4.43154576337822	-2.396720963434617	3.0
-3.9568862912904286	-3.356585362016546	3.0
-7.6251804736554085	-3.3706648967917836	1.0
-4.929203401942754	1.1764273922372062	2.0
-3.9736820350634185	-4.322920647476114	3.0
-8.373105958780254	-4.635508141832873	4.0
6.589532170174713	-7.155762212190777	0.0
-3.4266839579670605	-5.482623398968229	3.0
-4.20563986069148	1.3860187775652846	2.0
8.19139549624544	-7.089597992884302	0.0
-8.627905992192604	-3.140960378040739	1.0
-9.0804151883845	-2.832444154874852	1.0
-8.436742111353151	-4.633144378953602	4.0
-9.556582736590645	-1.9837498270625153	1.0
-3.0882049654252732	-1.9837652018197738	3.0
9.140007007988935	-5.186160362041728	0.0
7.658926338284861	-5.740888080321799	0.0
-6.11356831916334	0.08316765154078354	2.0
-3.98168476522313	-5.34799051660929	3.0
-7.882413257254356	-4.75162439960176	4.0
-6.017879457231484	-6.642496288614898	4.0
5.9283818788759906	-6.608531727924886	0.0
6.5972870250348015	-6.048937447739213	0.0
-9.058604096512106	-3.1238806120123823	1.0
-4.604984687717911	-0.2256925262178442	2.0
-8.000458213321247	-4.204757119743308	4.0
-8.433275669977572	-2.483084620539893	1.0
-3.5028496662189617	-4.086446835408681	3.0
-7.993105224905861	-1.9626040054851301	1.0
-8.018522878434961	-4.875286831542399	4.0
6.499410289967508	-6.437638161437102	0.0
-5.113670118762722	0.4604655906254942	2.0
-7.194101685948521	-1.690496232058613	1.0
-8.033331746015506	-6.1787292062090575	4.0
7.024678823224236	-7.473850192288407	0.0
6.545980130560691	-6.450526312002996	0.0
-6.0053989987534795	-4.1451008643874365	3.0
-5.291163522046702	-3.211042423146592	3.0
-10.056909810365733	-1.5862626073272021	1.0
-3.777570372355493	0.6864698457386262	2.0
-2.8165747355112165	-3.560546875834889	3.0
6.108080158378462	-5.029850899326669	0.0
-9.773478047784275	-2.841881516880002	1.0
-3.159853084603803	-5.328460592113785	3.0
-4.5953549350699845	-0.4015973728258089	2.0
-9.696312720846862	-2.501028004058873	1.0
-8.556621753436506	-2.5951201177669736	1.0
-8.235702445224932	-2.568171149658835	1.0
8.47291930773678	-5.1321494458927015	0.0
8.057115771551967	-6.305316295665729	0.0
-10.128484178923506	-1.4882744492645232	1.0
-4.595880619691705	-2.5720360790177876	3.0
-7.33202273568957	-5.0806642968879006	4.0
-3.544277227214195	-3.8989640091859488	3.0
-7.8043320218039405	-5.4892550454664075	4.0
7.780091119556186	-6.681385657675993	0.0
-8.475065623396857	-5.125794529119091	4.0
-4.627273814633302	2.4044966117626236	2.0
-3.279132766174019	-0.25876578679214024	2.0
-8.83050414563816	-5.601317517337053	4.0
-3.1371491639156366	-3.2507792814283283	3.0
-5.131394736612289	2.238981847255661	2.0
-3.9729228417864317	-4.6741406443560205	3.0
-6.182560630366855	0.7442257790715135	2.0
7.4894600922112735	-6.650400265245964	0.0
7.130772227890312	-6.412519520093066	0.0
-7.565568863984266	-6.113152234529417	4.0
-7.5522002141710125	-5.126578749097299	4.0
5.6922492832581995	-7.0363386038550955	0.0
-10.651677766459038	-3.247260640382853	1.0
-2.1451426605353885	-2.4046206954022407	3.0
-9.269700582634803	-5.353842314058608	4.0
-3.703709369678449	-3.5809127628758657	3.0
-7.963192942971505	-5.6059660454851805	4.0
-5.970750767602177	-7.04092350020219	4.0
-7.249361259081467	-3.9752232151926217	4.0
7.579539383911012	-7.420283579575172	0.0
-5.334980877165922	-2.9258231956734706	3.0
-3.0705143764075533	2.4634361124419675	2.0
-9.578759173636014	-2.6755550053157053	1.0
-3.7439855651845733	0.40618511571657534	2.0
-4.157131508341574	-3.7351311123523896	3.0
-2.8619533893731792	-3.860152095087602	3.0
-3.6495465841820645	-0.8383293165412691	2.0
-3.7453122468787248	-4.801021125683188	3.0
6.024381493698726	-5.766242878886005	0.0
6.775759406849017	-6.066884728565398	0.0
6.672930773379437	-6.533524267993531	0.0
6.769181916924837	-5.951137141181068	0.0
6.79114796445274	-8.105073071565966	0.0
-9.18589028197082	-6.85179059760901	4.0
4.989233825598263	-6.514136762668158	0.0
-4.048132999404655	-5.650641255656478	3.0
-9.868540414131644	-3.974039951484861	4.0
-8.412011900715537	-4.489900729670808	4.0
-3.481182858345985	1.5295753163776626	2.0
-3.2136771400574795	1.6377083655317761	2.0
-7.684331520407277	-5.797710250630023	4.0
-9.049038568221837	-3.0308533113824674	1.0
-5.0929737833281346	0.6950455799380602	2.0
-7.675005821639913	-3.68563026003544	1.0
-7.616104199986021	-6.040235583229141	4.0
-4.216897646833633	-3.374318934966775	3.0
-4.395649240685579	-3.887765747453563	3.0
-4.36199341160052	-6.123356800285936	3.0
-7.986974109596782	-4.712417581317686	4.0
-3.85902507808805	0.4379053757896942	2.0
-4.575723874551376	-2.7910126030760685	3.0
-3.9733067971868143	-4.300703920419143	3.0
-7.341124412731966	-4.99474652434009	4.0
7.325356523278544	-8.280594662300238	0.0
5.447948950710999	-8.291574985801349	0.0
-8.239428422411205	-2.7101148640189545	1.0
-3.467681584575262	-4.627621778429851	3.0
-9.678855360958558	-4.328845436034016	4.0
-10.180495667416297	-3.263125414707433	1.0
-7.728725790298475	-1.9984961203888758	1.0
-4.334865755002768	-5.5792603163966294	3.0
-10.03426353778709	-2.5776118098336602	1.0
-8.465859340707636	-6.083383632285288	4.0
-9.013615755378593	-2.6875152330964123	1.0
-4.565752064317623	-3.7116368557290276	3.0
-9.332949807814346	-2.6754532896895027	1.0
-5.8274423049125215	1.7736070534830064	2.0
8.084644719137746	-7.0078268755399105	0.0
-9.289278309736495	-2.7625971683847177	1.0
-9.34194987496107	-4.7485044062945905	4.0
-8.435877636825909	-4.117179609943539	1.0
-9.513978468911086	-2.646567954440174	1.0
-10.559756351011206	-3.8566869338314747	1.0
-7.056892642226057	-5.676889310644098	4.0
-3.606604411285446	-0.2966334694625541	2.0
9.165913648039531	-6.232274428308726	0.0
5.558334047919182	-6.1135983824977025	0.0
-3.8864343707158713	1.7282527633262945	2.0
-9.076069427078211	-5.208283356795908	4.0
7.093267425294419	-5.552871624228096	0.0
-7.596341368747713	-5.309079978462746	4.0
7.0648128128469	-6.8945971629862575	0.0
-3.6501101431406386	-0.41116066471241	2.0
-2.463630185088895	1.1229116657931502	2.0
-4.472171501357853	1.7269998844590946	2.0
-7.844040463507054	-5.971202204297707	4.0
-7.9141637850860285	-6.429189469341269	4.0
-7.892185455475778	-2.9065306166515845	1.0
-7.607156477645836	-2.7749924891598656	1.0
7.999366038532588	-6.45430198864563	0.0
7.098044423911729	-7.559518787674943	0.0
-8.016003228429286	-5.193782084139392	4.0
-8.537867004691627	-5.8647083208815305	4.0
-3.465976596778565	-3.5739916210094846	3.0
-8.227501242810487	-4.947334001673756	4.0
-4.012134754715349	0.6295838164182522	2.0
-3.2536149897509152	1.5371281406570754	2.0
-8.436410859970227	-1.9594071174356582	1.0
7.615038509653105	-4.72329432590379	0.0
-8.672928745350722	-1.1150167206424566	1.0
-4.373962452000191	-3.6646582488329313	3.0
-8.708720341948021	-2.6557771687364786	1.0
7.153362195359445	-7.073515408916626	0.0
-4.304453778933927	-3.763538805677685	3.0
-4.204610327102246	0.9086498749920118	2.0
-8.016904947384774	-4.8065137615788895	4.0
-5.302728904926421	2.3052015379908415	2.0
-7.959753799430447	-6.094847091521303	4.0
6.668039483893815	-4.692393471770815	0.0
-8.731437154301236	-5.083902436135889	4.0
-3.999973383638922	-2.3445333742740697	3.0
-1.2369901118827276	-5.22270166707024	3.0
-5.840578396568052	-4.853459526800217	4.0
-8.47340185923609	-4.417197893996716	4.0
-3.2352105405051166	-3.809739208423712	3.0
5.398423325609382	-7.3165090749562856	0.0
-9.69529366076696	-1.1716223437668112	1.0
-5.264126748322929	1.1480639354111268	2.0
-7.97737541353329	-1.2985474199244136	1.0
-8.237715100595429	-3.544754603881225	1.0
-9.100837838461908	-3.1851905010351085	1.0
8.195952926741926	-7.033371071231242	0.0
-5.812515234729485	1.7132029632792547	2.0
7.967843578579801	-6.2298387313891785	0.0
-4.6244984441172035	0.9760974066853039	2.0
7.758233824414547	-5.776018846665037	0.0
-8.080522730177153	-4.448385064056673	4.0
-7.780904253835072	-3.2176710338767935	1.0
5.526210727434337	-8.115988462966927	0.0
-8.977256788235284	-2.848053482008538	1.0
-4.134445758282988	-2.8312608857801576	3.0
-8.983268444395723	-4.490143439048685	4.0
-10.047052134706556	-2.310244228793368	1.0
8.175997069189341	-5.73432881044776	0.0
-6.665758102181471	-3.451731706835938	4.0
-7.332743978082763	-5.933847226874306	4.0
5.164608678186061	-7.9203887114018325	0.0
-8.974616801213168	-4.851506899019909	4.0
-9.273422326455773	-2.437996530947447	1.0
-7.86261296983111	-5.825474075662706	4.0
-6.918118798301367	-6.1085554269656015	4.0
-3.9785289878335224	0.2457248121333881	2.0
-10.831844526634324	-2.7733882344554948	1.0
-7.541354873751147	-0.9495816666945049	1.0
6.8983789493737975	-7.20130226841786	0.0
-4.775146234635739	0.45336480125276984	2.0
9.15144709949875	-5.123060288415965	0.0
-3.641625744514191	-4.720505809931624	3.0
-2.871135950678398	0.42208313872800063	2.0
-3.6015901591390795	0.18615080224193575	2.0
-6.170214346087547	0.8344574576516918	2.0
-3.4841326865592364	-3.5266094495473164	3.0
8.58076976995206	-6.5834663824456054	0.0
-9.211161538817812	-2.061617185722444	1.0
-7.878712260811381	-2.7282644165264824	1.0
-2.8354020205931914	-2.5025489316292875	3.0
6.69354841130986	-7.142300446501997	0.0
-3.9855284108271585	-0.5978732630617882	2.0
-2.8694007797176018	-3.582072786975769	3.0
-6.314374849813998	-5.533475165588789	4.0
-7.692444146001077	-3.85869405865416	4.0
-4.203703441431329	0.6424792280774109	2.0
-3.4223678879446884	1.691663154711624	2.0
-3.3199282288291903	-6.109068098360924	3.0
-3.6249583429018957	0.11710103814328704	2.0
